SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
092226.53+162719.3,-23.92714223168618,-24.10476988823548,-24.38886771726411,-24.392149752417083,-24.601639347278464,-24.170729716699377,-23.9462374694418,-24.72790254028405,-25.007962202086247,-25.597019609248,-26.077514642272394,-26.934526287126157,0
092309.87+453046.4,-22.35257365140844,-22.55202254974765,-22.815551702557244,-22.888697657092884,-22.968400670740355,-22.06948379514096,-22.237638518902685,-22.944643784909957,-23.59814683080341,-24.40846335548976,-25.108025285730594,-25.865873492891737,0
092317.15+011352.5,-23.261104173074507,-23.427158627173306,-23.813208683361044,-23.95182754408476,-24.16923680263313,-22.918434450083623,-22.77437722058681,-24.110450478543022,-24.349208054629194,-25.37616677068726,-25.58900871051914,-26.37719125407006,0
092331.51+594052.6,-23.439022581703004,-23.653086025276952,-23.8734773864272,-23.967668963461183,-24.1222745295597,-22.50534552058882,-23.011721876922536,-24.281820289345816,-24.711863201646025,-25.40393025364124,-25.93633856264117,-26.87139630376517,0
092400.08+024408.5,-22.82547633033874,-23.06785422219565,-23.38507835214121,-23.509576781825675,-23.68245488007593,-22.253348947002685,-22.542996121117827,-23.785543282235853,-24.200407855013907,-24.751517280367437,-25.161040743958647,-25.971667597134743,0
092514.35+544427.1,-24.446233252637786,-24.76629448745169,-24.939032974234443,-25.01167185381065,-25.304872055429403,-24.67614513595505,-24.52418922544604,-25.374276971178205,-25.66344256841404,-25.99202652608717,-26.45143589157076,-27.3021957910778,0
092554.43+453544.4,-22.72785936686907,-22.961016461011926,-23.227743285715675,-23.317158236811665,-23.52562692606867,-22.91398184359512,-23.01036215626391,-23.42100884273438,-24.01935210842259,-24.33751081553373,-25.582361435257408,-26.210285603489474,0
092554.70+400414.1,-23.17233637080476,-23.540609169000117,-23.74465345019808,-23.88708793689664,-24.185910150582984,-23.229917641785768,-23.2235084287135,-24.15272198885815,-24.46078853387941,-24.951902285016143,-25.31210105244266,-26.24862734558676,0
092646.57+281206.5,-23.22623298901117,-23.352276603445983,-23.501356155898957,-23.512161989192435,-23.661974043118807,-22.852730132085924,-22.964005808411944,-23.837128383393186,-24.22137120043207,-24.849625773790137,-25.487401893738262,-26.298875717331697,0
092749.07+403832.0,-24.448823491449325,-24.56035687156588,-24.68642907256524,-24.653208774913654,-24.925556464916795,-24.746494821440084,-24.833945965172,-24.705589143980298,-25.31796321456888,-25.92597806487578,-26.85584458689302,-27.667690310559703,0
092837.98+602521.0,-22.91513584037542,-23.089871679052397,-23.515525035635896,-23.657916596597875,-23.92538789449816,-22.87385349926069,-23.02548677774528,-24.20691086756019,-24.50645144620918,-25.08001385944988,-25.481692217901813,-26.050524799651075,0
092939.83+374208.7,-24.32835653343705,-24.56046826826961,-24.96534418480362,-25.02652282123269,-25.351173791878907,-23.668429178100062,-23.95294658753704,-25.042139114975733,-25.244935498878167,-25.940843935634582,-26.814663270508685,-27.67447418297885,0
092943.41+004127.3,-24.378104402398836,-24.59812786382543,-25.01198819902853,-25.106335410866585,-25.28688085799958,-24.31863552462399,-24.195929892108023,-25.08752531430033,-25.327252213041824,-25.82178274447253,-26.56658465837237,-27.45565858062651,0
093012.27+265740.9,-22.64201545449672,-22.80275639603192,-23.07318048174124,-23.1257580607901,-23.40525149416518,-22.42670151080073,-22.734211157917443,-23.29488785576615,-24.05024084536877,-24.537002774727345,-25.093159070895005,-25.80203365569972,0
093027.34+273022.7,-23.690255957416397,-24.01967625231336,-24.57934381107828,-24.83366632475382,-25.16683203813367,-22.472297828119896,-23.00998692415952,-24.937505196182407,-25.353435503056044,-25.638430840508672,-26.38333676800185,-27.24114233462589,0
093212.81+281001.1,-22.258006017627125,-22.58340037100022,-22.99512600818619,-23.074033203332597,-23.318826321086647,-20.97174627701864,-21.440726799512703,-23.51481470578881,-23.832053012790023,-24.47169126380762,-24.82962690832602,-25.525003175655517,0
093255.45+284036.7,-23.96856883790234,-24.32765749338336,-24.598322193997024,-24.68865906026285,-24.929896406369004,-23.4242234473624,-24.016459165298414,-25.1413318105683,-25.64946314454198,-26.35543789479252,-27.13950712802121,-28.012129640815218,0
093324.63+222237.8,-22.263872601240102,-22.441959431112647,-22.688357794758307,-22.74642942439513,-23.084983931985683,-21.01417818577548,-21.379538448768564,-22.806316082186463,-23.667368942423582,-24.094343171374184,-24.50640116624308,-25.10418668628179,0
093502.53+433110.6,-25.30009234794493,-25.303264872808743,-25.45828843768666,-25.39753068570035,-25.56180802983324,-25.081989063159373,-25.109183284360917,-25.20706822223117,-25.71334737926455,-26.325188390654493,-27.215699061459382,-28.133430143306903,0
093518.19+020415.5,-24.370318823135577,-24.67203694083591,-24.943223131336342,-25.007907650008438,-25.121497074826173,-24.112303718615838,-24.4514192800563,-25.35395980254877,-25.646198252158687,-26.39822953905807,-27.214503334330267,-28.17152985235005,0
093524.71+031130.8,-22.292468547300498,-22.50073782905341,-22.76843173674389,-22.89955762303908,-23.26432863709407,-21.964431970184,-22.26488844498732,-23.32130213009293,-23.51614092189196,-23.998175863468585,-24.71042407335828,-25.37881153691256,0
093610.77+475527.8,-22.593545536978706,-22.6423070193675,-22.854413841721215,-22.90025158294991,-23.196532770191663,-21.921200567237623,-22.24216048240942,-23.686060700093016,-24.03292008988921,-24.52804220612702,-25.018637560113238,-25.78824900745333,0
093642.95+551119.3,-22.3413353271534,-22.47422143612882,-22.78713218562657,-22.86540521597757,-23.245260657562504,-22.14995100237008,-22.224721574189385,-23.332342812781818,-24.060934424067376,-24.478671223120443,-24.8467306412925,-25.455329154955702,0
093704.03+293704.8,-23.42951230779885,-23.543943593656252,-23.836058560399582,-23.82194164535226,-23.99176479083913,-22.976836060504816,-22.975559750322063,-23.64023083573544,-23.93162080153387,-24.488277505333755,-25.218005653579507,-25.98816394990808,0
093706.85+170021.5,-23.1702192773612,-23.307985590435905,-23.701856022120012,-23.658749025001544,-23.80035658779408,-23.18325790258604,-23.14789112757301,-23.65079194831929,-24.34884645547936,-24.701202458456933,-25.366177584822942,-26.24936066614989,0
093732.81+543707.8,-23.866570999516096,-24.053861371341377,-24.180869776588285,-24.221324239502987,-24.48494754325701,-24.105220513247083,-23.915989473885585,-24.385568117696927,-24.83562418172402,-25.400626240519024,-26.23564499206928,-27.122777676902533,0
093800.07+211659.3,-22.950546674247988,-23.172830944763177,-23.69135971641185,-23.73692278057697,-24.38153182719644,-21.530503028551127,-21.901462921948063,-24.35371763193245,-25.072526105732877,-25.67092316298689,-26.326438437811717,-26.97076672859898,0
093946.87+422336.2,-22.75797530003166,-22.909640425568057,-23.28615991054911,-23.299103219451315,-23.48437863950965,-22.850038423142824,-22.704037105613185,-23.85422903334474,-24.032610167005565,-24.821276071604743,-25.285394897791143,-26.04780297408905,0
094035.47+135752.9,-22.02602207252089,-22.485207576476185,-22.986201555489064,-23.13164443402587,-23.507204008683075,-21.771661470895523,-21.934873010821534,-23.57583271374,-24.68357123395496,-24.75190326842894,-25.401559263739717,-26.23538414944213,0
094107.80+174436.3,-23.115569635674845,-23.309247371496756,-23.42290732655919,-23.46720110002296,-23.769883631424104,-18.23217916159907,-16.643356204018207,-23.82750000576463,-23.9519982546895,-24.33866214558911,-24.639052939391323,-25.4215076885665,0
094236.68+192541.1,-23.70788764729736,-23.83538732767419,-24.32159198770295,-24.45048497060719,-24.56240140916476,-23.395518007528548,-23.287608390523687,-24.676044667671736,-25.04860412073375,-25.537537674131517,-26.44228287602544,-27.2799032213629,0
094331.61+053131.4,-24.10347302806157,-24.276251618405173,-24.74872362151452,-24.834975455832115,-24.99079494314885,-23.92710590651398,-23.7501803532617,-24.88393916062033,-25.149619197131297,-25.693075258056552,-26.360523586811183,-27.357849898792644,0
094532.15+343513.6,-21.865073376547056,-22.13785403819864,-22.611407917054628,-22.8112925020568,-22.98339442257319,-21.296546053946734,-21.661340531846477,-23.30615695068801,-23.852094822878197,-24.099896274470893,-25.112392716682464,-25.73477794661348,0
094549.24+344545.9,-23.018037608097824,-23.16313368090833,-23.35002722056962,-23.36894057353848,-23.573818353973664,-23.089751751032185,-22.880445950341844,-23.573665078853644,-24.194264755892085,-24.77628977243738,-25.233462633298902,-26.08678249734864,0
094600.97+522944.4,-22.96314644152496,-23.09128965105158,-23.40908978818436,-23.38704744480976,-23.608706855698124,-22.95616674718357,-22.906601867006422,-23.940131165198785,-24.21657355927028,-24.66610423634105,-25.04992944481891,-25.82751980374949,0
094607.30+495412.8,-24.14035291578708,-24.31726951273269,-24.658724454029915,-24.84490556114173,-24.87108337270562,-23.94272312423222,-23.816057034847635,-24.72041670117273,-25.227765463250496,-25.69991574048525,-26.41023413400744,-27.461747031374635,0
094654.26+165242.4,-22.48121104587567,-22.667031106545853,-22.88146276996689,-23.01102017267653,-23.440427671539872,-21.56992350539505,-22.060534628261102,-23.67210786931167,-24.317874831077305,-24.71396803935694,-25.203555467048737,-25.952669714464363,0
094659.59+293251.1,-22.251044406397803,-22.313326157645207,-22.51804272894084,-22.56453059841689,-22.8970723009918,-21.52347506435981,-21.629545878857343,-23.08499431451767,-23.55037879320428,-23.796269290073337,-24.462689373562952,-25.10336352382276,0
094715.56+631716.4,-24.531135441154955,-24.79528149559016,-25.07041696102281,-25.13149839094646,-25.3475383892865,-24.91323027488312,-24.837967180985075,-25.284374173568203,-25.4939507097454,-25.96894433062118,-26.74083767408584,-27.553918035893425,0
094717.79+231101.1,-21.93339915373041,-22.186337807872363,-22.45057569809433,-22.66636641332297,-22.83324900140281,-21.595971434498267,-21.47168979082598,-23.172284480667024,-23.41583880239885,-24.05836411096041,-24.04054918548624,-24.882218118444285,0
094814.03+244626.2,-22.04159898073169,-22.31637681884688,-22.775607690787428,-22.93187311591561,-23.1653174928796,-22.42477283713569,-22.22429859427491,-23.652020826880086,-24.040762469978343,-24.423840249587798,-24.79426716816804,-25.54977811581747,0
094945.68+632622.8,-23.529018051620334,-23.610698170408764,-24.018391059796357,-24.192621861193395,-24.351414696691048,-23.8740190319747,-23.31179378145892,-24.246244040423097,-24.63105283223952,-25.22727339671918,-26.014289061027416,-26.98762743857301,0
094952.91+390203.9,-24.13122793462369,-24.227353965747596,-24.42457035204689,-24.43709250252336,-24.62023007012419,-23.766365595929457,-23.88536739626107,-24.323233288864238,-24.858666946664684,-25.298487022542076,-26.0151023225846,-26.76177427546982,0
095000.73+483129.3,-23.938937665943843,-24.1482893196678,-24.50234706473953,-24.575028989102403,-24.720890162711136,-24.346131548829344,-24.09707813699464,-24.828098879401207,-25.042827261110645,-25.46443555443636,-26.119041358704823,-27.02707723875505,0
095017.05+215022.4,-23.4424623996925,-23.495926628867043,-23.716642979319307,-23.69351093642405,-23.87771462891713,-23.19664558279217,-23.11953408383798,-23.985126083669,-24.281964383167644,-24.71226031078496,-25.390887947795115,-26.136760119930685,0
095123.92+354248.9,-22.846162175673108,-22.9934747228087,-23.15317130549885,-23.21204420473488,-23.49322676633633,-22.33157610938753,-22.342767777898228,-23.760457129319747,-24.03416809484758,-24.17708844025131,-24.710362591375123,-25.50546249601601,0
095236.13+205143.5,-22.6141989766919,-22.669085700318806,-22.80058503627268,-22.89840701282807,-23.126420343372704,-22.34985511444994,-22.568917749591428,-23.33560401747075,-23.755515513504104,-24.344277318086544,-25.298895877889997,-25.91918838320288,0
095241.49+515848.5,-22.496653204941197,-22.849934471366044,-23.32507630116871,-23.40289130913804,-23.59037937041043,-22.404190847110065,-22.72218627383469,-23.673755055434675,-24.32684064751179,-24.511392537662303,-25.298890133684324,-25.935597241989164,0
095257.14+050910.3,-24.126686281031475,-24.267999127313463,-24.670418394096988,-24.717224309090124,-24.864876943527744,-23.73913989804729,-23.43045302081701,-24.551681875254676,-24.831366071848493,-25.319256767371037,-26.39714490164294,-27.25364945586213,0
095524.74+284629.0,-23.882430794336624,-24.0485378077092,-24.38264529029257,-24.464907737060532,-24.580069017409983,-23.84560205568427,-23.70844109601721,-24.6508880740892,-24.73621408171448,-25.527978986952757,-26.439849618078288,-27.398007205163623,0
095528.39+435734.5,-23.6001771206077,-23.7659398478454,-24.109708799100417,-24.1662011299977,-24.446672622719504,-23.361096190397557,-22.81736664894357,-24.44361673746243,-24.82400174383496,-25.257421684261555,-25.817528706216304,-26.52331786170253,0
095623.21+323621.6,-23.42792043096223,-23.78041644015736,-24.0673979672145,-24.1447568697558,-24.27040670495093,-23.363114777038717,-23.299175802705744,-24.57040947108548,-25.000991443359887,-25.43940442026303,-26.163253684540607,-27.06923708466413,0
095649.88+251516.0,-23.561432813674895,-23.832293367128116,-24.1414704861581,-24.13425779393786,-24.39711932985696,-24.752103768507546,-24.862393326022293,-24.78330781708549,-24.90118911317676,-25.295753789524657,-26.78625118416269,-27.637479090637488,0
095659.17+295043.2,-22.9230977176282,-23.19540532697204,-23.59789336787144,-23.737236185168687,-24.064840147988,-22.66801105824809,-22.840603255843728,-23.89282635340985,-24.48743722485277,-25.113932297074992,-25.9930069111343,-26.773360117543557,0
095738.18+552257.7,-23.900409553389256,-24.20239788095901,-24.7543924781837,-25.140162459177212,-25.4145106215426,-22.7924336999715,-23.521303496234523,-25.94693496347676,-26.46002169958992,-26.88418429703373,-27.21820504162134,-27.886102914414728,0
095758.44-002354.0,-24.26555729726178,-24.458276028993,-24.76740422943899,-24.85265234564103,-24.97391059704919,-24.57786682532477,-24.43276226185007,-24.97187003381708,-25.34966195786729,-25.854268131555838,-26.73125318054705,-27.668312484177868,0
095823.44+065506.6,-22.867120017045306,-22.9687762364602,-23.20067916407121,-23.291645368137136,-23.762968934010598,-23.12145261230484,-23.14696397642461,-23.13602523648272,-24.039557858495087,-24.36665456203488,-25.02730362477675,-25.74144333580896,0
095833.44+473854.9,-22.34083450329149,-22.439507584392427,-22.6326937158547,-22.651058356644103,-23.062326324419143,-22.747793620235797,-22.68268393871127,-23.064953066240143,-23.922147646424204,-24.460698155787497,-24.65397798244428,-25.391570639894827,0
095851.67+511045.8,-23.042601318983117,-23.12627067239316,-23.252148070402946,-23.27425310363208,-23.65254901505296,-23.01905750913713,-22.996258108881587,-23.67859703799629,-24.08295453838774,-24.814587011843024,-25.0049617392466,-25.80069301056889,0
095939.00+204802.8,-22.85235348448704,-22.98375482092281,-23.214604158756167,-23.230414869928,-23.434907960162764,-22.72293205926493,-22.766988745010465,-23.72717773354498,-24.14782589472283,-24.794349943988145,-25.125158044625152,-25.85728008071739,0
100003.72+313145.7,-22.82174036612353,-22.87840084134476,-22.999737010792472,-23.03256960674694,-23.22682185592564,-23.149243249963163,-23.30524547819081,-23.75444924798933,-24.108557646229844,-24.83960401519148,-25.408767693344583,-26.02275276962789,0
100054.96+262242.4,-23.282219690860355,-23.507885776261197,-23.93803988942905,-23.94583784469759,-24.11116847626257,-23.16780429716121,-23.153715424268132,-23.94491384644807,-24.47839517199479,-24.99000156285413,-25.81651006063405,-26.71324502482982,0
