SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community,u_g,g_r,r_i,i_z,FUV_NUV,j_h,h_k,W1_W2,opt_mir
085053.12+445122.4,-23.493230076158696,-23.791774616878307,-24.312721202291417,-24.408424538375943,-24.5802654525761,-22.102689573658093,-23.11712371386762,-24.563439637006564,-24.448921501200477,-25.183249805251048,-25.817289730239555,-26.65647158082455,2,0.298544540719611,0.5209465854131103,0.09570333608452586,0.1718409142001569,1.0144341402095272,-0.11451813580608672,0.734328304050571,0.8391818505849962,1.4088651918636117
085130.67+044221.3,-24.357197030645803,-24.434474403443783,-24.723973785237437,-24.90553170078039,-25.09758697948049,-17.448214727926,-18.0361425283904,-25.152984330374927,-25.493715538516792,-25.87019836009716,-26.691618355549465,-27.67471051051195,2,0.07727737279797964,0.28949938179365375,0.1815579155429532,0.1920552787000993,0.5879278004643993,0.34073120814186453,0.3764828215803675,0.9830921549624847,1.7860866547690755
085147.00+073053.7,-24.710578622044697,-24.86618765118205,-25.233525197071323,-25.357169449733146,-25.48638176958317,-20.806222075668213,-24.25899425374496,-25.913929586798243,-25.24990889573496,-26.065731018184884,-26.205866237024917,-27.070677436889845,2,0.1556090291373522,0.36733754588927425,0.12364425266182266,0.1292123198500228,3.4527721780767457,-0.664020691063282,0.8158221224499229,0.8648111998649277,0.8486967872917717
085249.05+394051.1,-24.48788266602701,-24.744984213269102,-24.98730066336989,-25.11512985048959,-25.39824289097088,-20.611784208475708,-24.484165620300452,-25.711808989134788,-25.492322470311507,-25.67147886563309,-26.4877812738102,-27.44386530737219,2,0.2571015472420939,0.2423164501007875,0.12782918711970126,0.2831130404812896,3.872381411824744,-0.21948651882328107,0.17915639532158423,0.9560840335619893,1.3726514233206082
085324.19+485850.7,-24.765697327975868,-24.92744663649808,-25.205503841168152,-25.32143031184073,-25.540657305959314,-22.45434022900239,-24.453496255184408,-25.683505836799696,-25.480075480348056,-26.08831138841484,-26.46702001813405,-27.288532222122697,2,0.1617493085222108,0.27805720467007333,0.11592647067257644,0.2192269941185856,1.9991560261820176,-0.20343035645164065,0.608235908066785,0.8215122039886467,1.1455897062933218
085327.45+502938.2,-23.45970420705518,-23.625898420166106,-23.70813220560966,-23.85348295765654,-24.02846720988437,-21.97577758463008,-22.817700459929814,-23.920249805221907,-23.99790449387938,-24.82291409448136,-25.38693032222776,-26.322387402209035,2,0.16619421311092708,0.08223378544355597,0.14535075204687686,0.17498425222782998,0.8419228752997334,0.07765468865747138,0.8250096006019803,0.9354570799812763,1.53344736457122
085435.84+311020.7,-24.582507825944365,-24.756890666134705,-25.18274646887326,-25.399886633158875,-25.614862749969383,-23.808014700906085,-24.406708309063376,-25.69492579644705,-25.72279268242124,-26.07576894425548,-27.170491943984995,-28.06486029691496,2,0.17438284019034,0.4258558027385533,0.21714016428561678,0.214976116810508,0.5986936081572907,0.02786688597419129,0.3529762618342396,0.8943683529299662,1.7706053108261202
085725.82+213041.6,-23.21763025564221,-23.6524733387596,-23.99896695329863,-24.178887795465208,-24.4287115864888,-21.049591908458307,-23.22127003424728,-24.81351948429009,-24.343985173091564,-25.32291019028809,-25.361999467463605,-25.942524681020288,2,0.4348430831173893,0.3464936145390318,0.17992084216657744,0.24982379102359076,2.171678125788972,-0.46953431119852596,0.9789250171965271,0.5805252135566832,1.1831116719983967
085753.70+303258.3,-24.354917467512983,-24.47150141913314,-24.654114208409347,-24.793909262629583,-25.033470443135997,-22.013609036471717,-24.01873911350024,-25.379972271238987,-24.76817452320075,-25.704547297583662,-25.921121267935334,-26.74120813865085,2,0.11658395162015722,0.18261278927620594,0.13979505422023664,0.2395611805064135,2.0051300770285216,-0.6117977480382386,0.9363727743829138,0.8200868707155173,1.1272120053057506
085813.33+203746.0,-24.309260899224927,-24.433951433196764,-24.750922360137537,-24.802005354938093,-24.874053044087283,-23.782576637311163,-24.335773632615226,-24.754575277501083,-24.676315210229703,-25.087364163425303,-26.096110501061283,-26.870965670769277,2,0.12469053397183671,0.31697092694077256,0.05108299480055578,0.07204768914919057,0.553196995304063,-0.0782600672713798,0.41104895319559986,0.774855169707994,1.29410514612319
085826.91+022604.4,-24.682874201974556,-25.116125954205188,-25.45975533844665,-25.652038637999684,-25.92419631045384,-23.81886671945859,-24.625114663463624,-26.280167676962645,-26.32664841899322,-26.824754615043123,-27.119607583071627,-27.961893904824425,2,0.43325175223063184,0.3436293842414635,0.1922832995530328,0.27215767245415634,0.8062479440050332,0.04648074203057462,0.49810619604990336,0.8422863217527983,1.4675689450719425
085924.35+463717.2,-24.91009665015461,-25.19998744040252,-25.512660863452847,-25.52050366073508,-25.64717538149584,-23.90801136236709,-25.068174678827283,-26.106120287474884,-25.698284489790307,-26.12587363292411,-26.896075369353927,-27.77839513564594,2,0.28989079024790954,0.3126734230503274,0.00784279728223325,0.12667172076075772,1.160163316460192,-0.40783579768457656,0.4275891431338046,0.8823197662920137,1.3755717086188461
085952.36+350724.7,-24.62178354793928,-24.748496137055422,-25.15796298900712,-25.1708774433746,-25.525415850459822,-22.09703660488484,-22.77303600817851,-26.248314395957195,-25.9226150707226,-27.03387281920876,-26.5239467837422,-27.430846306087854,2,0.12671258911614203,0.40946685195169863,0.012914454367479067,0.3545384070852222,0.6759994032936731,-0.325699325234595,1.1112577484861603,0.906899522345654,1.3530693403676004
090121.17+125033.1,-24.532454180382423,-24.633109324569105,-24.96791687206963,-25.220931429918718,-25.516926626887432,-23.296293197025896,-24.41589716829038,-25.864111484288525,-25.985989208494345,-26.185193576579632,-26.62032304190997,-27.587660725781923,2,0.10065514418668187,0.33480754750052455,0.2530145578490881,0.2959951969687147,1.1196039712644819,0.12187772420582021,0.19920436808528663,0.9673376838719534,1.399391611991252
090142.31+035206.1,-24.81804767049392,-25.014237397141372,-25.25331996006882,-25.30989370099152,-25.5352666897485,-22.96232843927877,-24.335748925533363,-25.45296046868068,-25.6858496323203,-26.222547451984724,-26.44712393923198,-27.445082824892072,2,0.19618972664745016,0.23908256292744667,0.05657374092270118,0.22537298875698042,1.3734204862545916,0.2328891636396193,0.5366978196644254,0.9979588856600934,1.137230238240459
090145.31+325726.9,-24.044425915082968,-24.195125689080044,-24.60990265938356,-24.727547902253452,-24.957315748455816,-22.82196709411519,-24.178242980682658,-25.028578517253937,-24.40302065706378,-25.382477377092385,-26.338919137189183,-27.21196079565142,2,0.15069977399707568,0.41477697030351734,0.11764524286989086,0.229767846202364,1.3562758865674667,-0.6255578601901561,0.9794567200286046,0.8730416584622382,1.6113712349357314
090153.41+065915.5,-24.990725199117996,-25.224977717102263,-25.58978060872495,-25.741470041399456,-25.940657755733,-23.739184514540067,-25.160916337847333,-26.1853033888132,-25.944244729125398,-26.439696082757997,-26.8319262623056,-27.564777156601732,2,0.23425251798426672,0.36480289162268775,0.1516894326745053,0.19918771433354365,1.4217318233072653,-0.24105865968780193,0.49545135363259973,0.7328508942961314,1.0904562209061446
090216.49+375724.1,-24.24661434051936,-24.45217057138293,-24.796799396640832,-24.86304725161289,-24.944168857335875,-21.35645902335492,-24.14649993846533,-24.872384305921766,-25.117675050254785,-25.543265373901896,-25.76091701428805,-26.4482762153856,2,0.2055562308635679,0.34462882525790306,0.0662478549720582,0.08112160572298421,2.79004091511041,0.245290744333019,0.4255903236471106,0.68735920109755,0.8978697626751604
090420.88+013038.0,-25.137078784470887,-25.30361564023966,-25.68902278943605,-25.801655071691904,-25.886777398293976,-24.63140533322545,-24.864592576000284,-25.961978260648287,-25.935762285683445,-26.49207094239116,-27.603436169966216,-28.54233034011036,2,0.16653685576877209,0.3854071491963893,0.11263228225585564,0.08512232660207175,0.23318724277483227,-0.02621597496484185,0.5563086567077136,0.9388941701441453,1.8017810982743114
090558.34+504538.0,-24.10826519192864,-24.349018086919475,-24.6377492883167,-24.85973944151653,-25.18745962063352,-22.87381192121852,-23.59001891376601,-25.51226933660549,-24.41037726888589,-25.419527344832726,-25.79207053763456,-26.789022966110167,2,0.24075289499083397,0.2887312013972263,0.22199015319982962,0.32772017911698725,0.716206992547491,-1.1018920677195965,1.0091500759468346,0.9969524284756055,0.9323310961180304
090607.67+030036.0,-24.482487260328494,-24.69637067217217,-24.98171413047796,-25.17705922156945,-25.40482204616468,-20.27925444829675,-23.85602017081671,-26.03420480325175,-25.70107945773725,-26.599221709427496,-26.52820836831726,-27.332383810178403,2,0.21388341184367476,0.28534345830579255,0.19534509109148956,0.2277628245952279,3.5767657225199585,-0.33312534551449957,0.8981422516902455,0.804175441861144,1.351149146747808
090612.92+270611.0,-24.786634496633848,-24.944082653652348,-25.289677563420536,-25.508213913764088,-25.78592899203716,-21.48586488975214,-23.117106059665083,-26.34540631566998,-26.42348825066273,-26.559719789825976,-26.91496751599035,-27.883845869934973,2,0.1574481570185,0.3455949097681881,0.2185363503435518,0.2777150782730722,1.6312411699129434,0.07808193499274907,0.13623153916324782,0.9688783539446213,1.4067536022262637
090615.47+180135.7,-24.154300584337204,-24.32174984155249,-24.771601119245503,-24.97794348892638,-25.30939732363408,-18.654039137082684,-21.5236463047866,-26.27663715462285,-26.362809494034284,-27.36780519981764,-26.566706221014574,-27.214890231214387,2,0.16744925721528503,0.44985127769301414,0.2063423696808755,0.33145383470770184,2.869607167703915,0.08617233941143354,1.0049957057833545,0.6481840101998131,1.5887627320881954
090745.28+532421.4,-24.215400024338027,-24.3142751006891,-24.61062255748924,-24.613690423000783,-24.699053674456284,-23.353387311863926,-24.12802894318169,-25.050514583163544,-24.875515255277417,-25.259011340232934,-26.15172211151342,-27.04030389392897,2,0.09887507635107085,0.29634745680014163,0.003067865511543033,0.08536325145550094,0.7746416313177633,-0.17499932788612682,0.38349608495551735,0.8885817824155531,1.5380316885126355
090824.14+033929.8,-25.464018138342077,-25.808700337067076,-26.062257181599403,-26.18116726484196,-26.40546807720736,-24.67858370664209,-25.859585319619587,-26.632943103376327,-26.49341954681227,-26.92076448442536,-27.64778743026672,-28.72482043934122,2,0.3446821987249997,0.2535568445323264,0.11891008324255736,0.22430081236539934,1.1810016129774965,-0.13952355656405757,0.4273449376130891,1.0770330090744977,1.4666201654247608
090906.18+323630.2,-24.880073977809552,-24.93454588256206,-25.155184557068896,-25.277875773360456,-25.418996571592768,-24.42108284867068,-24.842238135585607,-25.55915883403514,-25.617144973731957,-25.91323594015692,-26.54693844627744,-27.459020160993635,2,0.05447190475250707,0.22063867450683716,0.12269121629156032,0.14112079823231127,0.421155286914928,0.05798613969681554,0.2960909664249627,0.9120817147161944,1.2690626729169843
090916.08+163522.5,-24.964017352466776,-25.005003751785107,-25.29705709670853,-25.47407897040736,-25.62713854233118,-23.31589250774933,-24.82982384399473,-25.753597970292223,-25.65329492799331,-25.96286416889357,-26.761566050266303,-27.695287056903204,2,0.04098639931833148,0.29205334492342416,0.17702187369882694,0.1530595719238228,1.5139313362454025,-0.1003030422989113,0.3095692409002595,0.933721006636901,1.2874870798589448
091011.14+542723.5,-24.01972533521078,-24.229361449825024,-24.535201187157963,-24.57327204914148,-24.776620424414173,-23.817586962765244,-23.954057777873807,-25.03406672915281,-24.735074653016195,-25.556683860707007,-25.901837452706108,-26.61402732582297,2,0.20963611461424492,0.30583973733293845,0.038070861983516835,0.203348375272693,0.13647081510856296,-0.2989920761366136,0.8216092076908126,0.7121898731168628,1.3285654035646282
091208.82+065343.6,-25.12068002432841,-25.68852712612818,-26.07449085669066,-26.10902503224629,-26.221278648019936,-22.135925075893137,-24.583220354808763,-26.649402766760623,-26.555614890710416,-27.12410504757792,-27.351565749000645,-28.370556648945858,2,0.5678471017997673,0.3859637305624801,0.03453417555563121,0.11225361577364623,2.4472952789156253,-0.09378787605020733,0.5684901568675045,1.0189908999452122,1.2425407167543554
091239.76+454655.8,-24.309752110206627,-24.53913423505644,-24.88470073633312,-24.9187206846286,-24.992045381243983,-23.77039129776193,-24.48220378181396,-25.267940829543544,-25.104951295476667,-25.977438293009858,-26.53681801072468,-27.34925581608231,2,0.22938212484981335,0.34556650127667865,0.03401994829548016,0.07332469661538354,0.7118124840520323,-0.16298953406687744,0.8724869975331906,0.8124378053576287,1.6180973260960805
091328.22+394443.9,-24.15123117133857,-24.92861405971802,-25.498060698532747,-25.63631675435404,-25.818153026400665,-20.80326554972359,-23.073239790307024,-26.20583934246502,-26.381482695768486,-26.665664534121728,-26.9128344295301,-27.95621962553228,2,0.7773828883794494,0.5694466388147283,0.1382560558212944,0.181836272046624,2.2699742405834336,0.17564335330346736,0.2841818383532413,1.0433851960021805,1.2765176751760592
091418.19+331747.4,-24.30334562434399,-24.45895859922291,-24.818809122071222,-24.952286435124165,-25.166296049946016,-23.42997507649934,-24.16414912310527,-25.34971222518722,-25.413242337275875,-25.601298709601327,-26.63783057977415,-27.49260429325712,2,0.15561297487892034,0.359850522848312,0.13347731305294275,0.2140096148218511,0.7341740466059292,0.06353011208865667,0.1880563723254518,0.8547737134829703,1.6855441446499846
091440.38+282330.6,-23.980419307300718,-24.02278673390593,-24.29743764361925,-24.37861909205829,-24.43404349069376,-23.76299427127773,-23.858252985510155,-24.870924095408284,-24.80885558211941,-24.92758140511685,-26.03183066048679,-26.910564400188647,2,0.042367426605213865,0.2746509097133192,0.08118144843903963,0.055424398635469885,0.09525871423242549,-0.06206851328887453,0.11872582299744039,0.8787337397018575,1.6532115684284996
091507.32+590811.3,-24.849322287602927,-24.990681370206406,-25.414980951241635,-25.563810193505606,-25.76574123578677,-19.3168783408956,-19.471730239701117,-26.03713809192398,-25.93048666352342,-26.48556985809688,-26.85776769923233,-27.81933818866031,2,0.14135908260347918,0.42429958103522836,0.14882924226397165,0.20193104228116354,0.15485189880551786,-0.10665142840055708,0.5550831945734593,0.9615704894279808,1.2939575057267234
091542.24+251939.0,-23.50130308840742,-23.8906935649196,-24.30535167776652,-24.3974465384484,-24.59852983142712,-20.85086251645865,-22.89596414416182,-24.98184146127739,-24.9718972616321,-25.32408305783897,-26.17243782839155,-26.876093063559274,2,0.38939047651218317,0.41465811284691867,0.092094860681879,0.20108329297871919,2.0451016277031684,-0.009944199645289586,0.35218579620686796,0.703655235167723,1.7749912899431521
091609.60+000018.8,-24.28323236564876,-24.63598922323007,-24.98501473534532,-25.042325586562303,-25.31478354373296,-23.568556151050565,-24.245833865910072,-25.519386417883837,-25.398339246257613,-25.649276535876535,-25.818290163330225,-26.45562335463924,2,0.3527568575813085,0.3490255121152508,0.05731085121698243,0.27245795717065846,0.6772777148595068,-0.12104717162622336,0.25093728961892126,0.6373331913090148,0.7759645767679224
